pr_id,title,html_url,repo,agent,status,topic_id,topic_name,aidev_task_type,outcome,outcome_reason,optimization_layer,perf_focus,inefficiency_antipattern,evidence_type,detection_method,reproducibility,material_reproducibility,regression_handling,boundary_tag,boundary_type,topic_difficulty,blocking,confidence,primary_concern,review_comment_bucket,review_dimensions,performance_evidence_in_review,antipattern_addressed,antipattern_in_fix,changes,file_count,commit_count,additions,deletions,review_count,review_comment_count,pr_comment_count,comment_total,linked_issue_count,has_linked_issue,lifespan_hours,fast_merge,has_revert,body_has_repro_steps,body_has_benchmark_table,body_has_numeric_perf_claim,has_formal_review,has_review_or_comment_text,evidence_gap,regression_detail,reproducibility_notes,performance_claim,notes,merge_reason_group,close_reason_group
3242643712,Parallel test jobs,https://github.com/RevenueCat/purchases-android/pull/2549,RevenueCat/purchases-android,OpenAI_Codex,merged,,,build,merged,merged_approved,build,ci_parallelism|test_splitting|gradle_cache_optimization,none,narrative|ci_pipeline_measurement,ci_auto|code_reading,partial,partial,not_applicable,technical_stack,technical_stack,medium,False,high,code_duplication_in_ci_jobs,design_or_approach,design_or_approach|correctness|ci_validation|perf_evidence,False,sequential_testing_in_ci (prior sequential test execution),none,1395,2,30,764,631,3,4,1,5,0,False,141.14,False,False,False,False,True,True,True,ci_timing_only_no_perf_framework,No regression occurred; the PR improved CI performance.,"PR body provides links to specific CircleCI pipeline runs with before/after times; the configuration change can be tested by rerunning CI, but no local benchmark script.",Parallelizing tests across flavors and prebuilding reduces build-test-deploy pipeline time from 37 min to 17 min.,OpenAI_Codex parallelized CI tests; reduced pipeline time from 37m to 17m with linked CircleCI evidence; approved with post-merge suggestions on code duplication and workspace persistence.,other,other
3242666013,Optimize encounter page API calls,https://github.com/ohcnetwork/care_fe/pull/12979,ohcnetwork/care_fe,Cursor,closed,-1,-1,perf,closed,closed_test_or_accidental,frontend_ui,api_call_reduction|query_strategy_optimization|remove_duplicate_fetch,repeated_io,narrative,code_reading|ci_auto,insufficient,insufficient,reject_close,process,process,low,False,high,correctness_react_hook_rules,correctness_or_bug,correctness|style,False,duplicate_allergy_query_unnecessary_pagination,none,282,4,1,171,111,1,2,3,5,0,False,0.069,False,False,False,False,False,True,True,narrative_only_no_benchmark,PR closed by author without fixing Hook violation; no further iteration.,"No benchmark, profiling, or before/after metrics provided; only narrative claim of API call reduction.",Switch non-timeline views to single fetch with higher limits and remove duplicate allergy query to reduce initial API calls.,Cursor refactored queries but introduced React Hook rule violation; PR closed by author immediately as an AI tool test with no performance evidence.,other,other
3242791087,Improve Rust compiler constant list append,https://github.com/mochilang/mochi/pull/9665,mochilang/mochi,OpenAI_Codex,merged,14,14,feat,merged,merged_small_scope_low_risk,compiler,constant_folding|append_list_optimization,none,narrative,unknown,insufficient,insufficient,not_applicable,process,process,medium,False,high,none,no_review_text,,False,none,none,47,4,1,45,2,0,0,0,0,0,False,0.0025,True,False,False,False,False,False,False,narrative_only_no_benchmark,No regressions identified; PR merged without any review feedback.,No performance metrics or benchmarks; only correctness test command provided.,Fold constant append calls into a single vector literal to reduce runtime overhead.,Single-commit compiler optimization to fold constant append lists; merged instantly by author with no review and no performance benchmark.,small_scope_low_risk,scope_too_large
3243098553,Add cache size limit support,https://github.com/python-cachier/cachier/pull/300,python-cachier/cachier,OpenAI_Codex,open,,37,feat,open,open_pending_review,caching_infrastructure,cache_size_limit|lru_eviction|memory_management,none,narrative|unit_test,unknown,partial,partial,not_applicable,technical_stack,technical_stack,medium,False,medium,,no_review_text,,False,none_identified,none,5571,31,30,4119,1452,0,0,1,1,0,False,,False,False,True,False,False,False,True,narrative_only_no_perf_benchmark,,PR includes pytest commands and test scripts but no performance benchmarks or profiling results.,No explicit performance claim; feature addition for cache size limiting and LRU eviction.,"OpenAI Codex added cache size limit and LRU across multiple backends with extensive test refactoring; no human reviews yet, only codecov bot report.",other,other
3244585376,feat: add heavy-duty stress test for buildDateRanges function,https://github.com/calcom/cal.com/pull/22638,calcom/cal.com,Devin,closed,-1,-1,feat,closed,abandoned_by_maintainer_no_feedback,test_suite,performance_baseline_stress_test|date_ranges_generation,none,narrative,unknown,partial,partial,reject_close,process,process,low,False,high,no_human_review,no_review_text,,False,none,none,158,1,1,158,0,0,0,3,3,0,False,85.22,False,False,False,False,True,False,True,unvalidated_test_baseline,PR closed without merge; no fix or rework cycle occurred.,"The test itself provides a way to reproduce the performance numbers, but it was not validated by any maintainer.","buildDateRanges can generate ~35,000 date ranges in ~19 seconds with ~50MB memory under the test scenario.",Devin added a stress test with performance metrics; closed by maintainer without merge and no human review feedback.,other,other
3244866747,Fix syntax highlighting flicker by replacing PrismAsyncLight with Shiki,https://github.com/buster-so/buster/pull/565,buster-so/buster,Devin,merged,,2,fix,merged,merged_after_human_rewrite,frontend_ui,syntax_highlighting_flicker|async_to_sync_rendering|ui_latency_reduction,none,narrative,code_reading|ci_auto,partial,partial,fix_in_pr,technical_stack,technical_stack,medium,False,high,implementation_quality,code_quality,code_quality|error_handling|type_safety,False,async_loading_flicker,none,13446,199,11,10840,2606,1,3,2,5,0,False,95.65,False,False,True,False,False,True,True,narrative_only_no_benchmark,"Maintainer added commits for line numbers, proper transpilation, custom hook for token loading, and merged after multiple iterations.",PR body includes test plan but no performance evidence; Vercel deployment succeeded after fixes.,Replace async PrismAsyncLight with synchronous Shiki to eliminate flicker.,"Devin replaced PrismAsyncLight with Shiki to fix flicker; initial implementation had type safety and error handling issues flagged by bot; human maintainer heavily edited the branch with many commits focusing on proper transpilation, line numbers, and token loading before merging.",other,other
3244959039,Extend ST transpiler and add progress docs,https://github.com/mochilang/mochi/pull/10010,mochilang/mochi,OpenAI_Codex,merged,1,1,feat,merged,merged_small_scope_low_risk,build,constant_folding|transpiler_optimization,none,narrative,unknown,unknown,unknown,not_applicable,technical_stack,technical_stack,medium,False,medium,none,no_review_text,,False,none,none,462,5,1,437,25,0,0,0,0,0,False,0.003,True,False,False,False,False,False,False,no_performance_evidence_provided,No regression reported; instant merge.,No before/after metrics or benchmark provided; only a test command for correctness.,Adding constant folding to the ST transpiler to compute simple arithmetic and variables at compile time.,OpenAI_Codex added constant folding to ST transpiler alongside docs; merged instantly without review or performance evidence.,small_scope_low_risk,scope_too_large
3245346788,feat: simplify Node.js runtime with Hono v1.17.0 absolute path support,https://github.com/sugyan/claude-code-webui/pull/195,sugyan/claude-code-webui,Claude_Code,merged,,11,feat,merged,merged_small_scope_low_risk,runtime_library,absolute_path_support|code_simplification|dependency_upgrade,none,narrative,code_reading|manual_testing|ci_auto,insufficient,insufficient,not_applicable,technical_stack,technical_stack,low,False,high,code_style_suggestion,code_quality,code_quality,False,none,none,27,2,3,11,16,1,1,0,1,0,False,0.141,True,False,False,False,False,True,True,narrative_only_no_benchmark,No regressions observed.,"No before/after performance metrics; improvement is in code simplicity and robustness, not measurable speedup.","Simplify Node.js runtime by using absolute paths, eliminating complex relative path calculation and working directory dependency, improving maintainability.",Tiny PR upgrading dependency and simplifying path logic; merged quickly after bot-suggested code style improvement.,small_scope_low_risk,scope_too_large
3245424562,feat: optimize web app bundle size (BUS-1459),https://github.com/buster-so/buster/pull/571,buster-so/buster,Devin,merged,,24,feat,merged,merged_after_maintainer_iteration,frontend_ui,bundle_size_optimization|tree_shaking|dynamic_imports|icon_export_reduction,none,narrative|bundle_analysis_report,code_reading|bundle_analysis|ci_auto,sufficient,sufficient,fix_in_pr,technical_stack,technical_stack,medium,False,high,no_blocking_concerns,style_or_documentation,correctness|test_coverage|perf_evidence|code_quality,True,none,none,41787,199,8,10355,2406,1,2,2,4,0,False,75.45,False,False,False,False,True,True,True,build_failure_limited_full_verification,"Maintainer committed fixes for unit tests, import type, and dynamic loading after initial Devin PR; no separate revert.","Baseline and optimized bundle analyzer screenshots are linked, but build failures prevented full end-to-end verification; maintainer later fixed build and merged.","Reduce web app bundle size from ~740KB by optimizing barrel exports, implementing dynamic Chart.js loading, and reducing icon exports.",Devin proposed bundle optimizations with bundle analyzer screenshots; maintainer iterated with commits for dynamic imports and test fixes; merged with no formal human review but successful deployment.,other,other
3245509530,Improve TS transpiler loops,https://github.com/mochilang/mochi/pull/10318,mochilang/mochi,OpenAI_Codex,merged,,39,perf,merged,merged_self_merge_no_review,build,loop_codegen|transpiler_output_quality|array_helper_removal,none,narrative,unknown,insufficient,insufficient,not_applicable,process,process,medium,False,medium,no_review_self_merge,no_review_text,,False,none,none,211,64,1,119,92,0,0,0,0,0,False,0.0033,True,False,False,False,False,False,False,narrative_only_no_benchmark,N/A,"No benchmark, profiler, or before/after numbers; only golden test file updates.",Generate more idiomatic for-of/in loops and remove Array.isArray helper to improve transpiler output performance.,Self-merged PR with no human review; transpiler loop improvement supported only by regenerated golden tests.,without_formal_review,closed_without_meaningful_review
3245834819,Improve C transpiler membership handling,https://github.com/mochilang/mochi/pull/10404,mochilang/mochi,OpenAI_Codex,merged,0,0_unknown,feat,merged,merged_small_scope_low_risk,build,membership_check_inlining|transpiler_optimization|constant_list_handling,none,narrative,unknown,insufficient,insufficient,not_applicable,technical_stack,technical_stack,low,False,medium,none,no_review_text,,False,none,none,30,2,1,30,0,0,0,0,0,0,False,0.003,True,False,False,False,False,False,False,narrative_only_no_benchmark,No regression handling observed; PR merged immediately without issues.,"No benchmark, profiling, or reproduction steps provided; only narrative claim of improvement.",Inlining membership checks for constant lists leads to faster transpiled code by avoiding runtime list lookups.,Single-commit transpiler enhancement with narrative claim but no benchmark; immediately self-merged by author with no review.,small_scope_low_risk,scope_too_large
